txn_id,customer_id,merchant_id,amount,timestamp,channel,status,txn_hour,is_weekend,day_of_week,month,success_rate,failure_rate,avg_txn_amt
TXN922448,CUST0059,MERCH043,2826.927374,07-05-2024 19:02,UPI,SUCCESS,19,FALSE,Tuesday,5,0.64,0.208,2562.789398
TXN199060,CUST0286,MERCH029,2280.899471,20-04-2024 02:21,CARD,SUCCESS,2,TRUE,Saturday,4,0.64,0.208,2562.789398
TXN540286,CUST0213,MERCH024,3329.405581,31-05-2024 17:39,CARD,PENDING,17,FALSE,Friday,5,0.64,0.208,2562.789398
TXN489755,CUST0081,MERCH034,288.864691,02-05-2024 05:58,UPI,SUCCESS,5,FALSE,Thursday,5,0.64,0.208,2562.789398
TXN668856,CUST0406,MERCH096,2735.614558,15-05-2024 02:55,WALLET,PENDING,2,FALSE,Wednesday,5,0.64,0.208,2562.789398
TXN719673,CUST0093,MERCH081,3270.865194,15-02-2024 08:36,CARD,SUCCESS,8,FALSE,Thursday,2,0.64,0.208,2562.789398
TXN363383,CUST0018,MERCH091,1021.413754,03-04-2024 06:32,CARD,FAILED,6,FALSE,Wednesday,4,0.64,0.208,2562.789398
TXN273346,CUST0476,MERCH018,3643.754043,04-05-2024 12:25,WALLET,SUCCESS,12,TRUE,Saturday,5,0.64,0.208,2562.789398
TXN631002,CUST0141,MERCH069,2838.496407,02-06-2024 10:44,WALLET,SUCCESS,10,TRUE,Sunday,6,0.64,0.208,2562.789398
TXN815561,CUST0191,MERCH021,2084.712086,18-05-2024 16:55,WALLET,SUCCESS,16,TRUE,Saturday,5,0.64,0.208,2562.789398
TXN832036,CUST0316,MERCH052,3132.781866,19-06-2024 18:10,UPI,SUCCESS,18,FALSE,Wednesday,6,0.64,0.208,2562.789398
TXN273235,CUST0139,MERCH020,4770.692858,17-05-2024 23:54,WALLET,SUCCESS,23,FALSE,Friday,5,0.64,0.208,2562.789398
TXN250909,CUST0172,MERCH045,2681.866255,,WALLET,SUCCESS,,FALSE,,,0.64,0.208,2562.789398
TXN222781,CUST0295,MERCH048,2748.220586,03-03-2024 07:16,QR,PENDING,7,TRUE,Sunday,3,0.64,0.208,2562.789398
TXN774946,CUST0229,MERCH100,2040.6391,06-06-2024 10:19,WALLET,SUCCESS,10,FALSE,Thursday,6,0.64,0.208,2562.789398
TXN327990,CUST0282,MERCH043,1650.155631,26-05-2024 18:19,CARD,SUCCESS,18,TRUE,Sunday,5,0.64,0.208,2562.789398
TXN634367,CUST0241,MERCH002,3330.335817,17-06-2024 03:26,UPI,SUCCESS,3,FALSE,Monday,6,0.64,0.208,2562.789398
TXN750254,CUST0400,MERCH055,1643.916174,19-04-2024 09:45,UPI,SUCCESS,9,FALSE,Friday,4,0.64,0.208,2562.789398
TXN305555,CUST0341,MERCH061,2571.566237,19-03-2024 23:47,UPI,SUCCESS,23,FALSE,Tuesday,3,0.64,0.208,2562.789398
TXN714236,CUST0094,MERCH051,2022.342553,23-06-2024 14:13,UPI,SUCCESS,14,TRUE,Sunday,6,0.64,0.208,2562.789398
TXN680051,CUST0493,MERCH054,2978.979826,23-03-2024 20:48,CARD,PENDING,20,TRUE,Saturday,3,0.64,0.208,2562.789398
TXN960058,CUST0205,MERCH009,2833.662105,30-05-2024 01:57,UNKNOWN,PENDING,1,FALSE,Thursday,5,0.64,0.208,2562.789398
TXN205507,CUST0414,MERCH055,3537.539944,12-01-2024 20:46,UPI,SUCCESS,20,FALSE,Friday,1,0.64,0.208,2562.789398
TXN289046,CUST0395,MERCH067,1989.983601,16-02-2024 06:12,UPI,FAILED,6,FALSE,Friday,2,0.64,0.208,2562.789398
TXN368962,CUST0228,MERCH077,2230.125065,04-04-2024 05:06,CARD,FAILED,5,FALSE,Thursday,4,0.64,0.208,2562.789398
TXN622874,CUST0021,MERCH088,1521.236284,13-04-2024 08:38,UPI,FAILED,8,TRUE,Saturday,4,0.64,0.208,2562.789398
TXN466902,CUST0278,MERCH040,2055.70674,20-02-2024 00:52,WALLET,SUCCESS,0,FALSE,Tuesday,2,0.64,0.208,2562.789398
TXN979535,CUST0017,MERCH069,2877.300493,26-06-2024 04:54,CARD,PENDING,4,FALSE,Wednesday,6,0.64,0.208,2562.789398
TXN539830,CUST0404,MERCH070,3256.988617,12-03-2024 14:43,WALLET,SUCCESS,14,FALSE,Tuesday,3,0.64,0.208,2562.789398
TXN481238,CUST0081,MERCH065,1577.834676,14-06-2024 11:12,UPI,SUCCESS,11,FALSE,Friday,6,0.64,0.208,2562.789398
TXN785364,CUST0083,MERCH045,3369.60592,19-04-2024 01:47,UPI,SUCCESS,1,FALSE,Friday,4,0.64,0.208,2562.789398
TXN883571,CUST0473,MERCH024,3855.637859,06-04-2024 09:57,CARD,SUCCESS,9,TRUE,Saturday,4,0.64,0.208,2562.789398
TXN589945,CUST0383,MERCH088,2913.434903,06-04-2024 04:22,WALLET,SUCCESS,4,TRUE,Saturday,4,0.64,0.208,2562.789398
TXN205448,CUST0493,MERCH024,4376.795813,31-03-2024 17:36,UPI,FAILED,17,TRUE,Sunday,3,0.64,0.208,2562.789398
TXN703968,CUST0347,MERCH012,1726.210801,16-02-2024 21:31,CARD,SUCCESS,21,FALSE,Friday,2,0.64,0.208,2562.789398
TXN354838,CUST0190,MERCH022,1255.345297,19-05-2024 13:13,UPI,SUCCESS,13,TRUE,Sunday,5,0.64,0.208,2562.789398
TXN966652,CUST0089,MERCH054,721.2797511,19-02-2024 23:26,CARD,SUCCESS,23,FALSE,Monday,2,0.64,0.208,2562.789398
TXN281136,CUST0320,MERCH062,3996.044311,02-05-2024 10:19,UPI,SUCCESS,10,FALSE,Thursday,5,0.64,0.208,2562.789398
TXN440101,CUST0483,MERCH080,3154.365656,07-05-2024 14:53,UNKNOWN,UNKNOWN,14,FALSE,Tuesday,5,0.64,0.208,2562.789398
TXN386252,CUST0016,MERCH051,2444.415329,03-04-2024 22:21,UPI,SUCCESS,22,FALSE,Wednesday,4,0.64,0.208,2562.789398
TXN106841,CUST0030,MERCH055,2779.968626,22-04-2024 02:45,UPI,SUCCESS,2,FALSE,Monday,4,0.64,0.208,2562.789398
TXN229716,CUST0462,MERCH008,1374.510953,17-05-2024 04:14,UPI,SUCCESS,4,FALSE,Friday,5,0.64,0.208,2562.789398
TXN252974,CUST0480,MERCH098,4945.75198,05-02-2024 21:20,UPI,SUCCESS,21,FALSE,Monday,2,0.64,0.208,2562.789398
TXN484986,CUST0436,MERCH055,2629.221182,12-05-2024 14:43,QR,SUCCESS,14,TRUE,Sunday,5,0.64,0.208,2562.789398
TXN273553,CUST0237,MERCH082,2609.394795,09-03-2024 01:06,UNKNOWN,FAILED,1,TRUE,Saturday,3,0.64,0.208,2562.789398
TXN313605,CUST0054,MERCH093,3225.766624,18-01-2024 11:20,UPI,UNKNOWN,11,FALSE,Thursday,1,0.64,0.208,2562.789398
TXN645031,CUST0374,MERCH021,2981.009232,25-06-2024 15:18,UPI,SUCCESS,15,FALSE,Tuesday,6,0.64,0.208,2562.789398
TXN253150,CUST0393,MERCH025,2723.884024,28-01-2024 03:38,CARD,FAILED,3,TRUE,Sunday,1,0.64,0.208,2562.789398
TXN181556,CUST0024,MERCH055,1709.525545,10-04-2024 16:57,QR,FAILED,16,FALSE,Wednesday,4,0.64,0.208,2562.789398
TXN848499,CUST0485,MERCH090,2971.468357,,WALLET,PENDING,,FALSE,,,0.64,0.208,2562.789398
TXN503246,CUST0469,MERCH035,4382.024496,21-03-2024 23:58,UPI,SUCCESS,23,FALSE,Thursday,3,0.64,0.208,2562.789398
TXN938128,CUST0139,MERCH047,3845.420046,15-03-2024 06:11,UPI,SUCCESS,6,FALSE,Friday,3,0.64,0.208,2562.789398
TXN236010,CUST0236,MERCH028,4093.186627,11-01-2024 15:18,WALLET,SUCCESS,15,FALSE,Thursday,1,0.64,0.208,2562.789398
TXN435586,CUST0202,MERCH009,1988.784324,15-01-2024 16:12,UPI,FAILED,16,FALSE,Monday,1,0.64,0.208,2562.789398
TXN539579,CUST0443,MERCH090,1510.39518,31-01-2024 13:07,WALLET,PENDING,13,FALSE,Wednesday,1,0.64,0.208,2562.789398
TXN697363,CUST0299,MERCH074,2374.21308,07-06-2024 06:58,UPI,SUCCESS,6,FALSE,Friday,6,0.64,0.208,2562.789398
TXN854795,CUST0169,MERCH095,2555.724912,22-06-2024 02:34,CARD,SUCCESS,2,TRUE,Saturday,6,0.64,0.208,2562.789398
TXN212283,CUST0265,MERCH057,3594.191518,01-04-2024 00:25,UPI,SUCCESS,0,FALSE,Monday,4,0.64,0.208,2562.789398
TXN167319,CUST0226,MERCH035,807.5353703,27-02-2024 05:50,WALLET,PENDING,5,FALSE,Tuesday,2,0.64,0.208,2562.789398
TXN438041,CUST0246,MERCH030,4029.550319,06-01-2024 21:50,UPI,UNKNOWN,21,TRUE,Saturday,1,0.64,0.208,2562.789398
TXN880299,CUST0411,MERCH009,2341.992101,19-02-2024 08:06,WALLET,FAILED,8,FALSE,Monday,2,0.64,0.208,2562.789398
TXN310132,CUST0051,MERCH037,2073.11893,08-03-2024 10:54,UPI,SUCCESS,10,FALSE,Friday,3,0.64,0.208,2562.789398
TXN390124,CUST0226,MERCH071,1487.895625,19-02-2024 08:38,WALLET,SUCCESS,8,FALSE,Monday,2,0.64,0.208,2562.789398
TXN176799,CUST0116,MERCH067,845.1433281,01-04-2024 11:22,WALLET,FAILED,11,FALSE,Monday,4,0.64,0.208,2562.789398
TXN364444,CUST0405,MERCH056,3323.170584,05-05-2024 15:12,WALLET,SUCCESS,15,TRUE,Sunday,5,0.64,0.208,2562.789398
TXN306359,CUST0339,MERCH021,2573.317967,26-03-2024 03:24,WALLET,SUCCESS,3,FALSE,Tuesday,3,0.64,0.208,2562.789398
TXN100278,CUST0004,MERCH096,1210.0391,02-01-2024 17:28,WALLET,FAILED,17,FALSE,Tuesday,1,0.64,0.208,2562.789398
TXN421489,CUST0016,MERCH042,1204.921228,19-05-2024 07:26,CARD,SUCCESS,7,TRUE,Sunday,5,0.64,0.208,2562.789398
TXN643782,CUST0482,MERCH001,2164.215301,18-06-2024 00:23,UPI,FAILED,0,FALSE,Tuesday,6,0.64,0.208,2562.789398
TXN755224,CUST0284,MERCH100,2841.479529,19-05-2024 02:31,CARD,SUCCESS,2,TRUE,Sunday,5,0.64,0.208,2562.789398
TXN679836,CUST0113,MERCH066,2240.408649,09-01-2024 14:15,UPI,UNKNOWN,14,FALSE,Tuesday,1,0.64,0.208,2562.789398
TXN790659,CUST0314,MERCH091,996.8570469,18-02-2024 18:03,UPI,SUCCESS,18,TRUE,Sunday,2,0.64,0.208,2562.789398
TXN561220,CUST0336,MERCH093,2254.256936,22-05-2024 19:22,UPI,SUCCESS,19,FALSE,Wednesday,5,0.64,0.208,2562.789398
TXN115395,CUST0217,MERCH001,2227.27643,26-04-2024 00:14,UPI,FAILED,0,FALSE,Friday,4,0.64,0.208,2562.789398
TXN212878,CUST0257,MERCH016,0,27-05-2024 08:02,CARD,SUCCESS,8,FALSE,Monday,5,0.64,0.208,2562.789398
TXN136287,CUST0283,MERCH081,2445.705133,17-05-2024 20:53,CARD,FAILED,20,FALSE,Friday,5,0.64,0.208,2562.789398
TXN964421,CUST0037,MERCH081,2269.06547,28-03-2024 16:58,CARD,FAILED,16,FALSE,Thursday,3,0.64,0.208,2562.789398
TXN172160,CUST0495,MERCH058,3196.206365,04-03-2024 18:23,WALLET,SUCCESS,18,FALSE,Monday,3,0.64,0.208,2562.789398
TXN362759,CUST0122,MERCH025,4348.956095,18-06-2024 04:30,UPI,SUCCESS,4,FALSE,Tuesday,6,0.64,0.208,2562.789398
TXN189442,CUST0286,MERCH067,3626.56503,18-06-2024 14:28,UPI,SUCCESS,14,FALSE,Tuesday,6,0.64,0.208,2562.789398
TXN759261,CUST0171,MERCH080,10000,11-05-2024 15:30,UPI,SUCCESS,15,TRUE,Saturday,5,0.64,0.208,2562.789398
TXN941863,CUST0356,MERCH014,1393.474091,18-01-2024 21:11,UPI,SUCCESS,21,FALSE,Thursday,1,0.64,0.208,2562.789398
TXN819749,CUST0055,MERCH062,5073.359803,10-03-2024 09:01,UPI,PENDING,9,TRUE,Sunday,3,0.64,0.208,2562.789398
TXN696700,CUST0306,MERCH040,2559.218434,03-04-2024 14:02,UPI,FAILED,14,FALSE,Wednesday,4,0.64,0.208,2562.789398
TXN425911,CUST0414,MERCH014,2513.929292,10-01-2024 07:49,WALLET,FAILED,7,FALSE,Wednesday,1,0.64,0.208,2562.789398
TXN106028,CUST0225,MERCH099,2475.874913,25-03-2024 05:52,CARD,SUCCESS,5,FALSE,Monday,3,0.64,0.208,2562.789398
TXN593941,CUST0261,MERCH031,2698.084761,10-03-2024 14:59,UNKNOWN,SUCCESS,14,TRUE,Sunday,3,0.64,0.208,2562.789398
TXN402454,CUST0184,MERCH003,2355.639588,12-02-2024 22:42,QR,FAILED,22,FALSE,Monday,2,0.64,0.208,2562.789398
TXN507794,CUST0182,MERCH059,1926.337993,04-03-2024 11:13,WALLET,FAILED,11,FALSE,Monday,3,0.64,0.208,2562.789398
TXN655628,CUST0020,MERCH079,1953.141059,01-03-2024 09:22,UPI,PENDING,9,FALSE,Friday,3,0.64,0.208,2562.789398
TXN874366,CUST0330,MERCH026,2467.24673,15-05-2024 14:46,WALLET,SUCCESS,14,FALSE,Wednesday,5,0.64,0.208,2562.789398
TXN745084,CUST0046,MERCH014,1956.575229,10-05-2024 08:01,CARD,PENDING,8,FALSE,Friday,5,0.64,0.208,2562.789398
TXN930522,CUST0449,MERCH027,1787.154217,02-05-2024 04:14,UPI,SUCCESS,4,FALSE,Thursday,5,0.64,0.208,2562.789398
TXN243186,CUST0253,MERCH099,2606.430228,20-03-2024 21:34,UPI,SUCCESS,21,FALSE,Wednesday,3,0.64,0.208,2562.789398
TXN875693,CUST0375,MERCH037,2245.022783,01-04-2024 05:54,CARD,SUCCESS,5,FALSE,Monday,4,0.64,0.208,2562.789398
TXN131241,CUST0098,MERCH074,2841.479529,,UPI,UNKNOWN,,FALSE,,,0.64,0.208,2562.789398
TXN974059,CUST0236,MERCH075,0,30-06-2024 16:48,WALLET,PENDING,16,TRUE,Sunday,6,0.64,0.208,2562.789398
TXN523339,CUST0480,MERCH008,3591.506852,14-04-2024 05:25,WALLET,FAILED,5,TRUE,Sunday,4,0.64,0.208,2562.789398
TXN704664,CUST0108,MERCH046,3746.085192,08-01-2024 16:21,UPI,FAILED,16,FALSE,Monday,1,0.64,0.208,2562.789398
TXN602353,CUST0284,MERCH086,426.6097676,30-05-2024 18:52,UPI,SUCCESS,18,FALSE,Thursday,5,0.64,0.208,2562.789398
TXN533376,CUST0348,MERCH079,2157.312406,16-06-2024 06:47,UPI,SUCCESS,6,TRUE,Sunday,6,0.64,0.208,2562.789398
TXN147578,CUST0245,MERCH068,2128.559134,26-04-2024 16:59,UPI,SUCCESS,16,FALSE,Friday,4,0.64,0.208,2562.789398
TXN933714,CUST0033,MERCH036,1092.488305,17-05-2024 19:54,UPI,SUCCESS,19,FALSE,Friday,5,0.64,0.208,2562.789398
TXN353304,CUST0304,MERCH092,1722.183312,10-05-2024 14:16,CARD,SUCCESS,14,FALSE,Friday,5,0.64,0.208,2562.789398
TXN935932,CUST0093,MERCH073,1389.424155,20-03-2024 19:21,UPI,FAILED,19,FALSE,Wednesday,3,0.64,0.208,2562.789398
TXN846328,CUST0098,MERCH031,4252.270443,,WALLET,FAILED,,FALSE,,,0.64,0.208,2562.789398
TXN354919,CUST0281,MERCH014,3435.678393,19-06-2024 11:22,UPI,SUCCESS,11,FALSE,Wednesday,6,0.64,0.208,2562.789398
TXN672448,CUST0402,MERCH020,3771.555095,24-05-2024 19:42,QR,SUCCESS,19,FALSE,Friday,5,0.64,0.208,2562.789398
TXN882285,CUST0200,MERCH033,3221.672064,,UPI,PENDING,,FALSE,,,0.64,0.208,2562.789398
TXN615481,CUST0323,MERCH071,1370.948229,24-04-2024 16:35,UPI,SUCCESS,16,FALSE,Wednesday,4,0.64,0.208,2562.789398
TXN849126,CUST0184,MERCH011,1975.479734,26-03-2024 17:40,QR,FAILED,17,FALSE,Tuesday,3,0.64,0.208,2562.789398
TXN515572,CUST0486,MERCH033,2989.374561,27-02-2024 12:11,CARD,UNKNOWN,12,FALSE,Tuesday,2,0.64,0.208,2562.789398
TXN741104,CUST0025,MERCH005,1277.872191,23-03-2024 16:51,UPI,SUCCESS,16,TRUE,Saturday,3,0.64,0.208,2562.789398
TXN849028,CUST0420,MERCH085,3212.99843,25-05-2024 14:40,CARD,SUCCESS,14,TRUE,Saturday,5,0.64,0.208,2562.789398
TXN776804,CUST0276,MERCH093,2259.674602,14-02-2024 05:23,UPI,FAILED,5,FALSE,Wednesday,2,0.64,0.208,2562.789398
TXN912035,CUST0394,MERCH029,2125.179192,10-04-2024 06:35,UPI,PENDING,6,FALSE,Wednesday,4,0.64,0.208,2562.789398
TXN105523,CUST0115,MERCH012,3210.959968,27-01-2024 03:07,UPI,SUCCESS,3,TRUE,Saturday,1,0.64,0.208,2562.789398
TXN602851,CUST0459,MERCH087,2944.263311,19-02-2024 22:23,UPI,UNKNOWN,22,FALSE,Monday,2,0.64,0.208,2562.789398
TXN641486,CUST0054,MERCH039,2139.033834,16-01-2024 06:37,CARD,SUCCESS,6,FALSE,Tuesday,1,0.64,0.208,2562.789398
TXN271929,CUST0067,MERCH041,3659.329803,01-05-2024 15:13,UPI,SUCCESS,15,FALSE,Wednesday,5,0.64,0.208,2562.789398
TXN589956,CUST0261,MERCH021,1418.936672,14-01-2024 17:24,UPI,FAILED,17,TRUE,Sunday,1,0.64,0.208,2562.789398
TXN620668,CUST0269,MERCH052,3115.935607,29-05-2024 00:33,CARD,PENDING,0,FALSE,Wednesday,5,0.64,0.208,2562.789398
TXN616417,CUST0469,MERCH010,3093.101258,08-04-2024 03:19,CARD,SUCCESS,3,FALSE,Monday,4,0.64,0.208,2562.789398
TXN415705,CUST0288,MERCH054,2190.453561,29-05-2024 16:04,UPI,PENDING,16,FALSE,Wednesday,5,0.64,0.208,2562.789398
TXN228959,CUST0385,MERCH064,2826.133022,22-06-2024 01:12,WALLET,SUCCESS,1,TRUE,Saturday,6,0.64,0.208,2562.789398
TXN985169,CUST0173,MERCH011,1248.886424,07-05-2024 11:53,UPI,SUCCESS,11,FALSE,Tuesday,5,0.64,0.208,2562.789398
TXN407593,CUST0280,MERCH061,3424.027019,27-06-2024 03:23,CARD,SUCCESS,3,FALSE,Thursday,6,0.64,0.208,2562.789398
TXN582120,CUST0103,MERCH040,2315.097864,04-04-2024 11:11,WALLET,PENDING,11,FALSE,Thursday,4,0.64,0.208,2562.789398
TXN571756,CUST0427,MERCH017,1977.276979,11-05-2024 21:34,UNKNOWN,SUCCESS,21,TRUE,Saturday,5,0.64,0.208,2562.789398
TXN650146,CUST0415,MERCH009,3549.009226,13-03-2024 14:18,UPI,SUCCESS,14,FALSE,Wednesday,3,0.64,0.208,2562.789398
TXN352801,CUST0486,MERCH021,1795.656309,04-06-2024 06:59,UPI,SUCCESS,6,FALSE,Tuesday,6,0.64,0.208,2562.789398
TXN715988,CUST0411,MERCH010,1091.538704,14-02-2024 08:12,UPI,PENDING,8,FALSE,Wednesday,2,0.64,0.208,2562.789398
TXN482433,CUST0292,MERCH066,943.3708265,01-01-2024 22:21,UPI,FAILED,22,FALSE,Monday,1,0.64,0.208,2562.789398
TXN792031,CUST0310,MERCH071,3106.009951,10-03-2024 23:39,UPI,FAILED,23,TRUE,Sunday,3,0.64,0.208,2562.789398
TXN873222,CUST0259,MERCH098,1219.570648,17-03-2024 07:44,QR,SUCCESS,7,TRUE,Sunday,3,0.64,0.208,2562.789398
TXN499150,CUST0382,MERCH011,4254.794182,06-03-2024 20:05,UPI,FAILED,20,FALSE,Wednesday,3,0.64,0.208,2562.789398
TXN281287,CUST0229,MERCH004,418.0705921,13-04-2024 04:45,UPI,SUCCESS,4,TRUE,Saturday,4,0.64,0.208,2562.789398
TXN962871,CUST0287,MERCH067,4196.456368,16-06-2024 10:45,CARD,PENDING,10,TRUE,Sunday,6,0.64,0.208,2562.789398
TXN163934,CUST0355,MERCH035,2711.017467,07-02-2024 06:47,UPI,SUCCESS,6,FALSE,Wednesday,2,0.64,0.208,2562.789398
TXN907882,CUST0443,MERCH009,2403.286888,,CARD,SUCCESS,,FALSE,,,0.64,0.208,2562.789398
TXN775509,CUST0234,MERCH008,1955.080913,08-06-2024 20:12,UPI,FAILED,20,TRUE,Saturday,6,0.64,0.208,2562.789398
TXN593467,CUST0460,MERCH043,2841.479529,21-06-2024 09:00,UPI,SUCCESS,9,FALSE,Friday,6,0.64,0.208,2562.789398
TXN937237,CUST0228,MERCH064,2462.365298,20-06-2024 17:43,UPI,SUCCESS,17,FALSE,Thursday,6,0.64,0.208,2562.789398
TXN776450,CUST0335,MERCH039,3603.301882,09-01-2024 10:40,UPI,SUCCESS,10,FALSE,Tuesday,1,0.64,0.208,2562.789398
TXN627987,CUST0234,MERCH046,2614.227649,01-05-2024 03:12,QR,SUCCESS,3,FALSE,Wednesday,5,0.64,0.208,2562.789398
TXN759884,CUST0360,MERCH080,2650.301761,15-01-2024 05:11,UPI,SUCCESS,5,FALSE,Monday,1,0.64,0.208,2562.789398
TXN811837,CUST0066,MERCH015,2136.387788,05-01-2024 16:52,WALLET,FAILED,16,FALSE,Friday,1,0.64,0.208,2562.789398
TXN866332,CUST0445,MERCH038,2443.054376,15-04-2024 19:20,UPI,SUCCESS,19,FALSE,Monday,4,0.64,0.208,2562.789398
TXN837353,CUST0147,MERCH030,2807.801769,,UPI,FAILED,,FALSE,,,0.64,0.208,2562.789398
TXN990811,CUST0309,MERCH013,789.8316073,14-05-2024 06:02,QR,SUCCESS,6,FALSE,Tuesday,5,0.64,0.208,2562.789398
TXN333064,CUST0303,MERCH098,1151.814578,,UPI,SUCCESS,,FALSE,,,0.64,0.208,2562.789398
TXN823008,CUST0214,MERCH056,3243.264094,14-05-2024 16:59,WALLET,FAILED,16,FALSE,Tuesday,5,0.64,0.208,2562.789398
TXN986927,CUST0263,MERCH092,2670.865438,11-02-2024 09:15,UNKNOWN,SUCCESS,9,TRUE,Sunday,2,0.64,0.208,2562.789398
TXN940199,CUST0073,MERCH075,2316.016664,28-04-2024 05:10,WALLET,SUCCESS,5,TRUE,Sunday,4,0.64,0.208,2562.789398
TXN250478,CUST0190,MERCH056,2518.433933,03-04-2024 23:49,QR,FAILED,23,FALSE,Wednesday,4,0.64,0.208,2562.789398
TXN382116,CUST0393,MERCH017,2847.581705,22-03-2024 14:17,UPI,SUCCESS,14,FALSE,Friday,3,0.64,0.208,2562.789398
TXN512121,CUST0116,MERCH060,1960.24032,26-05-2024 21:28,UPI,SUCCESS,21,TRUE,Sunday,5,0.64,0.208,2562.789398
TXN766096,CUST0396,MERCH047,1721.695275,07-02-2024 09:48,UPI,SUCCESS,9,FALSE,Wednesday,2,0.64,0.208,2562.789398
TXN232736,CUST0336,MERCH062,2695.845255,27-01-2024 10:53,CARD,SUCCESS,10,TRUE,Saturday,1,0.64,0.208,2562.789398
TXN128798,CUST0354,MERCH063,1521.627222,24-01-2024 16:04,UNKNOWN,FAILED,16,FALSE,Wednesday,1,0.64,0.208,2562.789398
TXN217506,CUST0375,MERCH032,2908.252756,02-02-2024 14:39,UPI,FAILED,14,FALSE,Friday,2,0.64,0.208,2562.789398
TXN850187,CUST0219,MERCH056,797.4163958,28-03-2024 00:18,WALLET,FAILED,0,FALSE,Thursday,3,0.64,0.208,2562.789398
TXN954602,CUST0204,MERCH038,3529.155637,15-01-2024 10:48,UPI,SUCCESS,10,FALSE,Monday,1,0.64,0.208,2562.789398
TXN759372,CUST0291,MERCH091,2972.597482,15-04-2024 10:21,WALLET,SUCCESS,10,FALSE,Monday,4,0.64,0.208,2562.789398
TXN488276,CUST0492,MERCH093,2756.029734,15-01-2024 06:49,UPI,FAILED,6,FALSE,Monday,1,0.64,0.208,2562.789398
TXN557898,CUST0062,MERCH002,3482.690984,06-02-2024 13:39,UNKNOWN,SUCCESS,13,FALSE,Tuesday,2,0.64,0.208,2562.789398
TXN905886,CUST0452,MERCH037,4165.474444,30-03-2024 23:13,WALLET,SUCCESS,23,TRUE,Saturday,3,0.64,0.208,2562.789398
TXN174103,CUST0048,MERCH053,3514.370065,07-04-2024 05:18,UPI,SUCCESS,5,TRUE,Sunday,4,0.64,0.208,2562.789398
TXN413515,CUST0195,MERCH006,659.1257687,14-06-2024 20:38,UPI,SUCCESS,20,FALSE,Friday,6,0.64,0.208,2562.789398
TXN291548,CUST0427,MERCH089,1220.423033,16-04-2024 21:18,UPI,UNKNOWN,21,FALSE,Tuesday,4,0.64,0.208,2562.789398
TXN792304,CUST0136,MERCH095,1875.181422,18-02-2024 03:33,UPI,SUCCESS,3,TRUE,Sunday,2,0.64,0.208,2562.789398
TXN358758,CUST0144,MERCH061,2526.09105,16-01-2024 03:44,UPI,SUCCESS,3,FALSE,Tuesday,1,0.64,0.208,2562.789398
TXN844790,CUST0008,MERCH058,3017.65902,18-05-2024 02:04,QR,SUCCESS,2,TRUE,Saturday,5,0.64,0.208,2562.789398
TXN287610,CUST0205,MERCH065,1774.256187,26-02-2024 08:45,WALLET,UNKNOWN,8,FALSE,Monday,2,0.64,0.208,2562.789398
TXN433230,CUST0326,MERCH039,2686.766764,10-01-2024 08:33,WALLET,SUCCESS,8,FALSE,Wednesday,1,0.64,0.208,2562.789398
TXN756693,CUST0449,MERCH060,1744.617068,10-03-2024 15:04,UPI,SUCCESS,15,TRUE,Sunday,3,0.64,0.208,2562.789398
TXN944484,CUST0223,MERCH097,1888.482197,24-03-2024 13:57,QR,FAILED,13,TRUE,Sunday,3,0.64,0.208,2562.789398
TXN761415,CUST0140,MERCH082,1093.338903,02-03-2024 08:40,CARD,FAILED,8,TRUE,Saturday,3,0.64,0.208,2562.789398
TXN368492,CUST0129,MERCH077,1576.766754,02-05-2024 04:27,UPI,SUCCESS,4,FALSE,Thursday,5,0.64,0.208,2562.789398
TXN198205,CUST0227,MERCH011,1148.315394,26-06-2024 23:50,CARD,SUCCESS,23,FALSE,Wednesday,6,0.64,0.208,2562.789398
TXN187926,CUST0444,MERCH082,1524.126747,19-01-2024 17:18,WALLET,SUCCESS,17,FALSE,Friday,1,0.64,0.208,2562.789398
TXN216989,CUST0082,MERCH091,3553.641797,06-01-2024 09:22,UPI,SUCCESS,9,TRUE,Saturday,1,0.64,0.208,2562.789398
TXN826255,CUST0276,MERCH046,1550.601111,06-05-2024 12:25,UPI,SUCCESS,12,FALSE,Monday,5,0.64,0.208,2562.789398
TXN736670,CUST0442,MERCH072,5132.382065,27-05-2024 16:42,UPI,SUCCESS,16,FALSE,Monday,5,0.64,0.208,2562.789398
TXN550809,CUST0155,MERCH041,2993.317901,24-02-2024 01:16,UPI,SUCCESS,1,TRUE,Saturday,2,0.64,0.208,2562.789398
TXN414297,CUST0368,MERCH019,2684.836124,26-06-2024 10:47,QR,SUCCESS,10,FALSE,Wednesday,6,0.64,0.208,2562.789398
TXN945020,CUST0466,MERCH008,1641.64222,12-01-2024 07:39,CARD,FAILED,7,FALSE,Friday,1,0.64,0.208,2562.789398
TXN175215,CUST0345,MERCH041,3200.309879,14-04-2024 19:29,WALLET,UNKNOWN,19,TRUE,Sunday,4,0.64,0.208,2562.789398
TXN306937,CUST0084,MERCH043,1924.362174,,UPI,FAILED,,FALSE,,,0.64,0.208,2562.789398
TXN406349,CUST0244,MERCH057,2622.009815,10-02-2024 07:51,UPI,SUCCESS,7,TRUE,Saturday,2,0.64,0.208,2562.789398
TXN709338,CUST0405,MERCH040,5060.084538,01-04-2024 20:54,WALLET,SUCCESS,20,FALSE,Monday,4,0.64,0.208,2562.789398
